viirs_date,landsat_scene,row_shared_grid,col_shared_grid,lat,lon,water_fraction,I1,I2,I3,I4,I5,SZA,SAA,VZA,VAA,ground_truth_class,notes,modis_ndvi,modis_lc_type1,modis_lc_name
2022-03-11,LC90730152022070LGN01,2170,5716,64.6666,-151.68758,0.0772,0.6713,0.7748,0.0981,262.045,258.5609,68.119,-178.439,4.886,-111.711,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=258.16K NDSI=0.8404. SR_B2>1.0 bright snow artifact. GEE visual confirmed 2026-04-25 — frozen river white snow-covered land. Cloud-free.,-0.0241,7,Open Shrublands
2022-03-11,LC90730152022070LGN01,2232,4993,64.45714,-154.13015,0.1871,0.1897,0.2655,0.0617,264.6705,262.4254,67.904,178.949,4.177,65.991,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=262.45K NDSI=0.4713. GEE visual confirmed 2026-04-25 — frozen river white snow-covered land. Cloud-free.,0.1374,5,Mixed Forests
2022-03-11,LC90730152022070LGN01,2495,5400,63.56863,-152.75515,0.0827,0.7424,0.8451,0.114,272.144,260.6318,67.016,-179.649,2.325,69.549,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=260.14K NDSI=0.8619. SR_B2>1.0 bright snow artifact. GEE visual confirmed 2026-04-25 — frozen river white snow-covered land. Cloud-free.,-0.0109,9,Savannas
2022-03-11,LC90730152022070LGN01,2583,5032,63.27133,-153.9984,0.0717,0.1487,0.2098,0.0464,264.5685,263.4503,66.72,178.993,7.727,69.998,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=262.99K NDSI=-0.0369. GEE visual confirmed 2026-04-25 — frozen river white land dark red/brown snow-free. Cloud-free.,0.0765,1,Evergreen Needleleaf Forests
2022-10-05,LC90730152022278LGN01,2092,5421,64.93011,-152.68421,0.5365,0.0382,0.0319,0.0146,277.3205,277.0309,70.079,-173.542,2.858,-108.424,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=277.9K NDSI=0.2879.,0.6459,8,Woody Savannas
2022-10-05,LC90730152022278LGN01,2346,4955,64.07201,-154.25853,0.0629,0.0553,0.1245,0.102,280.3132,278.6247,69.16,-175.221,5.369,64.852,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=280.57K NDSI=-0.5976.,0.4813,8,Woody Savannas
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,804,5914,69.28358,-151.02007,0.3569,0.1956,0.2056,0.0869,280.169,276.6422,49.7352,-142.6402,63.7332,-85.0535,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.13K NDSI=0.0689.,0.4897,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,822,6105,69.22277,-150.3748,0.0655,0.2817,0.3223,0.1021,280.0698,276.3057,49.8259,-141.8513,64.3802,-83.963,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=273.33K NDSI=0.0168.,0.5561,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,842,5966,69.1552,-150.84439,0.0727,0.1393,0.2131,0.1806,288.1028,282.0269,49.6692,-142.3816,63.9297,-84.7937,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.58K NDSI=-0.0487.,0.5246,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,868,5896,69.06736,-151.08088,0.0547,0.1261,0.1656,0.1855,289.6186,282.6864,49.5455,-142.6185,63.7155,-85.0588,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.73K NDSI=0.034.,0.368,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,895,5858,68.97615,-151.20926,0.0515,0.1824,0.2501,0.1772,287.1107,281.4367,49.4458,-142.722,63.612,-84.8288,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.77K NDSI=0.0039.,0.5676,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,919,6026,68.89507,-150.64169,0.071,0.1347,0.2331,0.2275,290.5853,283.9312,49.5048,-142.0109,64.2005,-83.9535,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.88K NDSI=-0.013.,0.4347,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,938,5880,68.83088,-151.13493,0.2525,0.1307,0.1393,0.1226,285.6755,279.8802,49.3455,-142.5701,63.7157,-84.5628,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=276.08K NDSI=0.0057.,0.5226,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,963,5228,68.74642,-153.33764,0.1387,0.14,0.223,0.223,291.4312,284.1425,48.8026,-145.1487,61.4018,-86.9449,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=277.71K NDSI=-0.028.,0.5349,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,980,5649,68.68899,-151.91534,0.0781,0.1267,0.2246,0.2286,290.8647,284.1294,49.0566,-143.4402,62.9294,-85.9538,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=276.93K NDSI=0.0676.,0.5485,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,997,6282,68.63155,-149.77682,0.1273,0.1841,0.229,0.159,285.5697,280.9196,49.4898,-140.8897,65.096,-83.8695,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.39K NDSI=-0.0276.,0.3405,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,1017,6192,68.56399,-150.08088,0.05,0.1715,0.3228,0.2332,289.0202,283.2502,49.3687,-141.2098,64.8297,-83.7657,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.29K NDSI=-0.0443.,0.5851,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,1034,5024,68.50655,-154.02682,0.2964,0.1441,0.2124,0.2235,288.5573,280.3306,48.4598,-145.8808,60.6422,-87.5613,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=277.24K NDSI=-0.0628.,0.4583,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,1049,6218,68.45588,-149.99304,0.1416,0.1983,0.297,0.3051,299.5043,279.36,49.2995,-141.0591,64.9279,-83.9672,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=278.11K NDSI=-0.0712.,0.33,7,Open Shrublands
2024-06-09,LC09_L1TP_149232_20240609_20240609_02_T1,1060,6222,68.41872,-149.97953,0.0861,0.1435,0.2768,0.2685,291.3089,284.575,49.2757,-141.0238,64.9527,-83.9336,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=278.59K NDSI=0.0403.,0.5327,7,Open Shrublands
2024-06-09,LC08_L1TP_157233_20240609_20240627_02_T1,764,2378,69.41655,-162.96358,0.1168,0.2351,0.293,0.1623,284.7964,280.2174,47.7398,-157.0627,48.6973,-95.9576,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=274.16K NDSI=0.0464.,0.4614,7,Open Shrublands
2024-06-09,LC08_L1TP_157233_20240609_20240627_02_T1,776,2447,69.37601,-162.73047,0.6093,0.249,0.1889,0.046,277.4821,275.19,47.7363,-156.7576,49.0565,-95.3582,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=276.99K NDSI=-0.0347.,0.2909,7,Open Shrublands
2024-06-09,LC08_L1TP_157232_20240609_20240627_02_T1,912,1956,68.91669,-164.39115,0.1272,0.2512,0.3399,0.2515,289.7716,283.2544,47.0804,-158.6859,45.9991,-97.1902,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=274.37K NDSI=-0.1064.,0.2449,7,Open Shrublands
2024-06-09,LC08_L1TP_157232_20240609_20240627_02_T1,933,1944,68.84574,-164.43169,0.0993,0.1933,0.2895,0.2107,287.9899,282.3785,47.0084,-158.7186,45.8763,-97.2056,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.2K NDSI=0.0937.,0.5086,7,Open Shrublands
2024-06-09,LC08_L1TP_157232_20240609_20240627_02_T1,1192,2540,67.97074,-162.41818,0.3746,0.0754,0.1453,0.1215,289.9482,286.4123,46.4782,-155.9694,48.7788,-95.1308,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=280.41K NDSI=-0.0629.,0.6847,7,Open Shrublands
2024-06-09,LC08_L1TP_157232_20240609_20240627_02_T1,1201,2613,67.94034,-162.17155,0.1316,0.0917,0.1847,0.1684,297.0518,292.0499,46.488,-155.6578,49.1692,-95.2827,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=282.12K NDSI=0.0672.,0.425,7,Open Shrublands
2024-06-09,LC08_L1TP_157232_20240609_20240627_02_T1,1211,2569,67.90655,-162.3202,0.3787,0.095,0.112,0.0787,292.3665,287.3743,46.4336,-155.8333,48.9005,-95.773,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=282.22K NDSI=0.0316.,0.6839,1,Evergreen Needleleaf Forests
2024-06-09,LC08_L1TP_157232_20240609_20240627_02_T1,1222,2089,67.86939,-163.94182,0.0503,0.0974,0.2283,0.2439,297.855,292.5834,46.1606,-157.8504,46.0305,-96.9137,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=282.11K NDSI=0.0261.,0.532,7,Open Shrublands
2024-06-09,LC08_L1TP_157232_20240609_20240627_02_T1,1233,2448,67.83223,-162.72899,0.0513,0.0807,0.16,0.1362,295.6816,291.4177,46.3033,-156.3251,48.1525,-95.9693,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=282.04K NDSI=0.0339.,0.7752,7,Open Shrublands
2024-06-09,LC08_L1TP_157232_20240609_20240627_02_T1,1275,2508,67.69034,-162.52628,0.1002,0.0775,0.1544,0.1422,294.0843,290.53,46.2023,-156.0197,48.4304,-95.6516,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=281.81K NDSI=0.0383.,0.6061,7,Open Shrublands
2024-06-09,LC08_L1TP_157232_20240609_20240627_02_T1,1290,2451,67.63966,-162.71885,0.2577,0.0979,0.238,0.2279,299.371,292.9997,46.127,-156.2517,48.0586,-95.8966,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=281.83K NDSI=-0.0713.,0.6409,7,Open Shrublands
2024-06-09,LC08_L1TP_157232_20240609_20240627_02_T1,1306,2490,67.58561,-162.58709,0.2703,0.1017,0.2499,0.2475,296.9482,292.2455,46.0961,-156.0692,48.2564,-95.5356,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=281.45K NDSI=-0.0039.,0.5695,7,Open Shrublands
2024-06-09,LC08_L1TP_157232_20240609_20240627_02_T1,1327,2380,67.51466,-162.95872,0.121,0.0969,0.1744,0.1406,294.0764,285.9739,45.9756,-156.5165,47.5562,-96.318,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=281.58K NDSI=0.0303.,0.6875,1,Evergreen Needleleaf Forests
2024-06-09,LC09_L1TP_149231_20240609_20240609_02_T1,1684,6422,66.30804,-149.30115,0.0606,0.0836,0.2528,0.1261,295.0122,290.6513,47.7849,-139.2054,66.0435,-84.0509,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=289.25K NDSI=0.0348.,0.7737,8,Woody Savannas
2024-06-09,LC09_L1TP_149231_20240609_20240609_02_T1,1693,6409,66.27764,-149.34507,0.7065,0.0756,0.121,0.067,290.5371,287.3572,47.7501,-139.2387,66.0075,-83.8574,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=289.73K NDSI=0.0444.,0.4629,9,Savannas
2024-06-09,LC09_L1TP_149231_20240609_20240609_02_T1,1712,6410,66.21345,-149.34169,0.1165,0.0834,0.291,0.1691,294.952,290.9096,47.7014,-139.2032,66.0224,-84.077,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=288.69K NDSI=-0.0045.,0.8342,8,Woody Savannas
2024-06-09,LC09_L1TP_149231_20240609_20240609_02_T1,1727,6417,66.16277,-149.31804,0.1151,0.0776,0.2669,0.1329,294.61,290.8393,47.6674,-139.1531,66.0534,-83.7471,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=288.5K NDSI=0.0421.,0.7443,9,Savannas
2024-06-09,LC08_L1TP_157233_20240609_20240627_02_T1,763,2343,69.41993,-163.08182,0.1442,0.2804,0.3232,0.1441,285.3926,280.3124,47.7273,-157.2044,48.5163,-95.9089,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.82K NDSI=-0.0649.,0.5339,10,Grasslands
2024-06-09,LC08_L1TP_157233_20240609_20240627_02_T1,794,2317,69.3152,-163.16966,0.4296,0.1352,0.1562,0.0812,281.8038,279.0242,47.618,-157.2795,48.3195,-95.7455,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=274.7K NDSI=0.0663.,0.3209,7,Open Shrublands
2024-06-09,LC08_L1TP_157233_20240609_20240627_02_T1,808,2432,69.26791,-162.78115,0.0734,0.1638,0.2767,0.2401,291.6456,286.0477,47.6278,-156.7898,48.9155,-95.4082,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=277.43K NDSI=-0.073.,0.5369,7,Open Shrublands
2024-06-09,LC08_L1TP_157233_20240609_20240627_02_T1,827,2287,69.20372,-163.27101,0.1116,0.1249,0.2014,0.193,288.8033,284.1836,47.4995,-157.3823,48.0764,-96.3619,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=277.93K NDSI=-0.0623.,0.491,7,Open Shrublands
2024-06-09,LC08_L1TP_157233_20240609_20240627_02_T1,905,2025,68.9402,-164.15615,0.4586,0.3603,0.3546,0.1153,283.0842,278.0219,47.1344,-158.4116,46.4099,-97.1135,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.13K NDSI=-0.0852.,0.4002,10,Grasslands
2024-06-09,LC08_L1TP_157233_20240609_20240627_02_T1,914,1893,68.9098,-164.60209,0.117,0.2026,0.2814,0.2186,287.403,281.681,47.0497,-158.9466,45.6264,-97.4395,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=274.51K NDSI=-0.0968.,0.4162,11,Permanent Wetlands
2024-06-09,LC08_L1TP_157233_20240609_20240627_02_T1,932,1950,68.84899,-164.40953,0.056,0.2393,0.3229,0.2096,288.0051,282.4602,47.0159,-158.6961,45.9139,-96.9595,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=276.76K NDSI=-0.0507.,0.4288,10,Grasslands
2024-09-23,LC09_L1TP_082013_20240923_20240923_02_T1,1344,2392,67.45804,-162.91804,0.115,0.1168,0.2539,0.2423,279.1916,276.2867,69.5735,-155.0207,52.7933,-93.5242,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=276.11K NDSI=-0.1307.,0.4482,7,Open Shrublands
2024-09-23,LC09_L1TP_082013_20240923_20240923_02_T1,1362,2355,67.39723,-163.04304,0.4022,0.1215,0.1665,0.2045,282.243,277.2552,69.5006,-155.1359,52.5944,-93.3777,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=277.86K NDSI=-0.0652.,0.1801,7,Open Shrublands
2024-09-23,LC09_L1TP_082013_20240923_20240923_02_T1,1375,2347,67.35331,-163.07007,0.6639,0.1201,0.1273,0.1391,281.1253,276.0441,69.4536,-155.1684,52.5252,-93.1947,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.51K NDSI=0.1184.,0.2324,10,Grasslands
2024-09-23,LC09_L1TP_082013_20240923_20240923_02_T1,1387,2395,67.31277,-162.90791,0.2274,0.1032,0.1614,0.1809,279.7423,276.871,69.4432,-154.9928,52.766,-93.3968,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=277.61K NDSI=-0.1474.,0.4377,7,Open Shrublands
2024-09-23,LC09_L1TP_082013_20240923_20240923_02_T1,1405,2406,67.25196,-162.87074,0.2703,0.1114,0.1837,0.1968,279.7985,276.7008,69.3929,-154.9505,52.8008,-93.1476,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=278.12K NDSI=-0.1743.,0.482,7,Open Shrublands
2024-09-23,LC09_L1TP_082013_20240923_20240923_02_T1,1453,2227,67.0898,-163.47547,0.3273,0.0839,0.1044,0.0746,276.3474,275.3383,69.1453,-155.5728,51.7794,-93.9639,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=276.3K NDSI=-0.0485.,0.5025,11,Permanent Wetlands
2024-09-23,LC09_L1TP_082014_20240923_20240923_02_T1,2145,1351,64.7502,-166.43372,0.1323,0.1236,0.2785,0.2654,280.7956,277.2246,66.4963,-158.5251,44.9447,-97.0311,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=278.66K NDSI=-0.1987.,0.479,10,Grasslands
2023-09-25,LC80700152023268LGN00,2068,6301,65.01182,-149.71115,0.1321,0.0929,0.1729,0.0866,277.9773,277.0411,67.374,159.934,53.381,47.962,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=278.67K NDSI=-0.3046.,0.5849,1,Evergreen Needleleaf Forests
2023-09-25,LC80700152023268LGN00,2084,6454,64.95777,-149.19426,0.4705,0.0736,0.0754,0.0769,277.2057,275.9881,67.25,160.47,52.886,48.63,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=278.88K NDSI=-0.5416.,0.4638,9,Savannas
2023-09-25,LC80700152023268LGN00,2102,6282,64.89696,-149.77534,0.107,0.0896,0.1539,0.1256,278.135,275.946,67.273,159.845,53.775,48.164,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=279.43K NDSI=-0.5291.,0.476,8,Woody Savannas
2023-09-25,LC80700152023268LGN00,2118,6257,64.84291,-149.8598,0.3952,0.1046,0.1321,0.1058,278.2685,276.3671,67.236,159.749,54.014,47.982,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=279.21K NDSI=-0.3533.,0.3027,1,Evergreen Needleleaf Forests
2023-09-25,LC80700152023268LGN00,2139,7031,64.77196,-147.24493,0.1445,0.096,0.1909,0.1284,279.2293,276.8094,66.818,162.489,50.843,50.145,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=280.37K NDSI=-0.4687.,0.5304,8,Woody Savannas
2023-09-25,LC80700152023268LGN00,2192,7069,64.59291,-147.11655,0.0706,0.1141,0.1732,0.1114,278.8775,275.7599,66.632,162.593,51.164,50.574,ice_free_river_snow_land,Landsat confirmed at 30m. ST_B10=277.87K NDSI=0.4934.,0.4555,1,Evergreen Needleleaf Forests
2023-09-25,LC80700152023268LGN00,2228,6126,64.47128,-150.30236,0.0856,0.0889,0.1757,0.1098,277.407,275.2159,66.955,159.202,55.525,48.013,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=278.39K NDSI=-0.5443.,0.4364,9,Savannas
2023-09-25,LC80700152023268LGN00,2323,6031,64.15034,-150.62331,0.0544,0.0936,0.1226,0.0413,275.4586,274.6894,66.708,158.806,56.689,46.826,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=276.57K NDSI=-0.3128.,0.5448,9,Savannas
2023-09-25,LC80700152023268LGN00,2366,5861,64.00507,-151.19764,0.1054,0.1044,0.2347,0.1533,277.6182,275.8406,66.665,158.168,57.681,46.72,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=278.4K NDSI=-0.5784.,0.5737,8,Woody Savannas
2023-09-25,LC80700152023268LGN00,2464,6653,63.67399,-148.52196,0.0569,0.0849,0.1502,0.1156,277.7177,275.3738,65.953,160.921,55.442,49.392,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=278.86K NDSI=-0.5795.,0.568,9,Savannas
2023-09-25,LC80700152023268LGN00,2540,6245,63.41723,-149.90034,0.0875,0.148,0.1795,0.1441,280.1902,274.0505,65.918,159.409,57.71,48.134,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.66K NDSI=-0.0647.,0.1078,10,Grasslands
2024-04-27,LC80710142024118LGN00,1723,6692,66.17648,-148.38995,0.0958,0.1222,0.1709,0.0582,276.1744,273.7241,53.758,155.165,50.265,47.704,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=274.79K NDSI=0.0679 APPROVED.,0.2762,8,Woody Savannas
2024-04-27,LC80710142024118LGN00,1749,6565,66.08865,-148.819,0.1049,0.2999,0.3138,0.0464,276.2545,272.4851,53.752,154.643,51.056,46.903,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=273.86K NDSI=0.9728 APPROVED.,0.0079,9,Savannas
2024-04-27,LC80710142024118LGN00,1847,6245,65.75756,-149.90008,0.1723,0.159,0.2136,0.0569,275.5435,273.0116,53.647,153.255,53.32,46.358,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=274.6K NDSI=0.8071 APPROVED.,0.0678,9,Savannas
2024-04-27,LC80710142024118LGN00,2058,5722,65.04473,-151.66698,0.2484,0.2312,0.2368,0.0407,276.502,272.8887,53.363,150.933,57.135,44.137,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=275.91K NDSI=0.7278 APPROVED. RECLASSIFIED: visual GEE inspection confirms snow on land (NDSI=0.728). Was ice_covered_river_snow_FREE_land.,-0.0467,8,Woody Savannas
2024-04-27,LC80710142024118LGN00,2164,6467,64.68662,-149.15008,0.098,0.0838,0.1248,0.1204,281.8839,277.5184,52.567,153.704,55.346,46.907,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=283.97K NDSI=-0.6257 APPROVED.,0.362,8,Woody Savannas
2025-04-20,LC90730162025110LGN00,2680,4996,62.94418,-154.11865,0.0837,0.09,0.1269,0.1077,284.2861,279.3893,51.117,-177.586,8.967,67.436,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=280.61K NDSI=-0.2416 APPROVED.,0.2989,9,Savannas
2025-04-20,LC90730162025110LGN00,2733,4797,62.76512,-154.79094,0.172,0.0726,0.1234,0.059,280.1077,277.4096,50.928,-178.436,11.947,69.297,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=279.03K NDSI=-0.4165 APPROVED.,0.3377,8,Woody Savannas
2025-04-20,LC90730162025110LGN00,2809,4486,62.50836,-155.84162,0.0551,0.12,0.1885,0.1472,284.7278,278.1924,50.664,-179.754,16.398,66.422,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=278.71K NDSI=-0.2887 APPROVED.,0.1552,8,Woody Savannas
2025-04-20,LC90730162025110LGN00,2862,4765,62.32931,-154.89905,0.2905,0.3591,0.3656,0.0537,278.0331,273.8048,50.492,-178.591,13.775,66.687,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=276.82K NDSI=0.3156 APPROVED.,0.0482,9,Savannas
2025-04-20,LC90730162025110LGN00,2891,4911,62.23134,-154.40581,0.1296,0.2791,0.327,0.1181,285.1936,279.5297,50.4,-177.977,12.368,68.362,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=280.93K NDSI=-0.1132 APPROVED.,0.115,8,Woody Savannas
2025-04-20,LC90730162025110LGN00,2972,4868,61.95769,-154.55108,0.0957,0.3329,0.363,0.0495,278.7271,275.3387,50.125,-178.18,13.803,67.709,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=274.33K NDSI=0.9721 APPROVED.,0.0411,9,Savannas
2025-04-20,LC90730162025110LGN00,2993,4918,61.88674,-154.38216,0.5308,0.1396,0.1424,0.1083,290.4421,282.3376,50.056,-177.97,13.436,68.216,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=285.21K NDSI=-0.0569 APPROVED.,-0.0148,10,Grasslands
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3810,3901,59.12736,-157.82047,0.2508,0.3223,0.5441,0.2601,267.2879,262.7583,81.9773,-152.365,59.1818,-90.5864,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=263.13K NDSI=0.0349.,0.3786,7,Open Shrublands
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3822,3711,59.08682,-158.46236,0.802,0.2379,0.2909,0.1569,269.3749,266.9698,81.7896,-152.9557,58.0693,-91.218,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=265.63K NDSI=0.1268.,-0.0204,10,Grasslands
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3856,3622,58.97196,-158.76304,0.2418,0.2625,0.3641,0.1787,270.6944,266.4517,81.6168,-153.2334,57.5122,-91.4669,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=264.62K NDSI=0.0456.,0.1808,10,Grasslands
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3892,3764,58.85034,-158.28331,0.0678,0.1819,0.3629,0.2134,267.7084,265.2264,81.6156,-152.7941,58.3336,-91.4214,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=264.05K NDSI=-0.0009.,0.295,7,Open Shrublands
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3902,3801,58.81655,-158.15831,0.0939,0.197,0.4016,0.2662,268.3286,265.5677,81.616,-152.6782,58.5468,-91.1097,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=264.21K NDSI=-0.0552.,0.3267,10,Grasslands
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3932,3795,58.7152,-158.17858,0.1273,0.1685,0.2298,0.1361,266.4338,265.5528,81.5204,-152.6926,58.5006,-90.8597,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=264.06K NDSI=-0.0423.,0.4048,10,Grasslands
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3975,3501,58.56993,-159.17182,0.0797,0.124,0.0889,0.032,266.6594,265.1896,81.1525,-153.6118,56.6682,-92.0233,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=265.97K NDSI=-0.0781.,0.4093,9,Savannas
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,4011,3569,58.44831,-158.94209,0.0619,0.1674,0.3055,0.2176,268.6766,266.3671,81.0979,-153.3987,57.0672,-91.738,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=265.08K NDSI=-0.069.,0.1629,11,Permanent Wetlands
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,4024,3590,58.40439,-158.87115,0.116,0.2153,0.3719,0.3081,274.6801,263.1591,81.0715,-153.3353,57.1834,-91.8324,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=265.67K NDSI=-0.0654.,0.304,11,Permanent Wetlands
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3830,3634,59.0598,-158.7225,0.1456,0.3426,0.6446,0.4809,274.8596,261.6309,81.7012,-153.2025,57.5914,-91.9028,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=263.12K NDSI=-0.027.,0.2319,10,Grasslands
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3869,3877,58.92804,-157.90155,0.0636,0.195,0.3224,0.2052,267.7769,265.9406,81.7786,-152.4399,59.0116,-90.9131,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=262.8K NDSI=0.0174.,0.3449,9,Savannas
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3877,3882,58.90101,-157.88466,0.1239,0.1876,0.2499,0.1454,266.8544,264.9685,81.7571,-152.4241,59.0362,-90.7301,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=262.53K NDSI=0.1876.,0.1808,9,Savannas
